 num     #instances         #bytes  class name (module)
2125:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesProducer (java.base@17.0.17)
2126:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CertificateAuthoritiesStringizer (java.base@17.0.17)
2127:             1             16  sun.security.ssl.CertificateMessage$T12CertificateConsumer (java.base@17.0.17)
2128:             1             16  sun.security.ssl.CertificateMessage$T12CertificateProducer (java.base@17.0.17)
2129:             1             16  sun.security.ssl.CertificateMessage$T13CertificateConsumer (java.base@17.0.17)
2130:             1             16  sun.security.ssl.CertificateMessage$T13CertificateProducer (java.base@17.0.17)
2131:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestConsumer (java.base@17.0.17)
2132:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestProducer (java.base@17.0.17)
2133:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestConsumer (java.base@17.0.17)
2134:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestProducer (java.base@17.0.17)
2135:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestConsumer (java.base@17.0.17)
2136:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestProducer (java.base@17.0.17)
2137:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusAbsence (java.base@17.0.17)
2138:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusConsumer (java.base@17.0.17)
2139:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusProducer (java.base@17.0.17)
2140:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyConsumer (java.base@17.0.17)
2141:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyProducer (java.base@17.0.17)
2142:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyConsumer (java.base@17.0.17)
2143:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyProducer (java.base@17.0.17)
2144:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyConsumer (java.base@17.0.17)
2145:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyProducer (java.base@17.0.17)
2146:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyConsumer (java.base@17.0.17)
2147:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyProducer (java.base@17.0.17)
2148:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecConsumer (java.base@17.0.17)
2149:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecProducer (java.base@17.0.17)
2150:             1             16  sun.security.ssl.ChangeCipherSpec$T13ChangeCipherSpecConsumer (java.base@17.0.17)
2151:             1             16  sun.security.ssl.ClientHello$ClientHelloConsumer (java.base@17.0.17)
2152:             1             16  sun.security.ssl.ClientHello$ClientHelloKickstartProducer (java.base@17.0.17)
2153:             1             16  sun.security.ssl.ClientHello$ClientHelloProducer (java.base@17.0.17)
2154:             1             16  sun.security.ssl.ClientHello$D12ClientHelloConsumer (java.base@17.0.17)
2155:             1             16  sun.security.ssl.ClientHello$D13ClientHelloConsumer (java.base@17.0.17)
2156:             1             16  sun.security.ssl.ClientHello$T12ClientHelloConsumer (java.base@17.0.17)
2157:             1             16  sun.security.ssl.ClientHello$T13ClientHelloConsumer (java.base@17.0.17)
2158:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeConsumer (java.base@17.0.17)
2159:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeProducer (java.base@17.0.17)
2160:             1             16  sun.security.ssl.CookieExtension$CHCookieConsumer (java.base@17.0.17)
2161:             1             16  sun.security.ssl.CookieExtension$CHCookieProducer (java.base@17.0.17)
2162:             1             16  sun.security.ssl.CookieExtension$CHCookieUpdate (java.base@17.0.17)
2163:             1             16  sun.security.ssl.CookieExtension$CookieStringizer (java.base@17.0.17)
2164:             1             16  sun.security.ssl.CookieExtension$HRRCookieConsumer (java.base@17.0.17)
2165:             1             16  sun.security.ssl.CookieExtension$HRRCookieProducer (java.base@17.0.17)
2166:             1             16  sun.security.ssl.CookieExtension$HRRCookieReproducer (java.base@17.0.17)
2167:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEKAGenerator (java.base@17.0.17)
2168:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEPossessionGenerator (java.base@17.0.17)
2169:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEXDHKAGenerator (java.base@17.0.17)
2170:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHKAGenerator (java.base@17.0.17)
2171:             1             16  sun.security.ssl.ECPointFormatsExtension$CHECPointFormatsConsumer (java.base@17.0.17)
2172:             1             16  sun.security.ssl.ECPointFormatsExtension$CHECPointFormatsProducer (java.base@17.0.17)
2173:             1             16  sun.security.ssl.ECPointFormatsExtension$ECPointFormatsSpec (java.base@17.0.17)
2174:             1             16  sun.security.ssl.ECPointFormatsExtension$ECPointFormatsStringizer (java.base@17.0.17)
2175:             1             16  sun.security.ssl.ECPointFormatsExtension$SHECPointFormatsConsumer (java.base@17.0.17)
2176:             1             16  sun.security.ssl.EncryptedExtensions$EncryptedExtensionsConsumer (java.base@17.0.17)
2177:             1             16  sun.security.ssl.EncryptedExtensions$EncryptedExtensionsProducer (java.base@17.0.17)
2178:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretAbsence (java.base@17.0.17)
2179:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretConsumer (java.base@17.0.17)
2180:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretProducer (java.base@17.0.17)
2181:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$ExtendedMasterSecretSpec (java.base@17.0.17)
2182:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$ExtendedMasterSecretStringizer (java.base@17.0.17)
2183:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretAbsence (java.base@17.0.17)
2184:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretConsumer (java.base@17.0.17)
2185:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretProducer (java.base@17.0.17)
2186:             1             16  sun.security.ssl.Finished$S30VerifyDataGenerator (java.base@17.0.17)
2187:             1             16  sun.security.ssl.Finished$T10VerifyDataGenerator (java.base@17.0.17)
2188:             1             16  sun.security.ssl.Finished$T12FinishedConsumer (java.base@17.0.17)
2189:             1             16  sun.security.ssl.Finished$T12FinishedProducer (java.base@17.0.17)
2190:             1             16  sun.security.ssl.Finished$T12VerifyDataGenerator (java.base@17.0.17)
2191:             1             16  sun.security.ssl.Finished$T13FinishedConsumer (java.base@17.0.17)
2192:             1             16  sun.security.ssl.Finished$T13FinishedProducer (java.base@17.0.17)
2193:             1             16  sun.security.ssl.Finished$T13VerifyDataGenerator (java.base@17.0.17)
2194:             1             16  sun.security.ssl.HandshakeHash$CacheOnlyHash (java.base@17.0.17)
2195:             1             16  sun.security.ssl.HelloRequest$HelloRequestConsumer (java.base@17.0.17)
2196:             1             16  sun.security.ssl.HelloRequest$HelloRequestKickstartProducer (java.base@17.0.17)
2197:             1             16  sun.security.ssl.HelloRequest$HelloRequestProducer (java.base@17.0.17)
2198:             1             16  sun.security.ssl.HelloVerifyRequest$HelloVerifyRequestConsumer (java.base@17.0.17)
2199:             1             16  sun.security.ssl.HelloVerifyRequest$HelloVerifyRequestProducer (java.base@17.0.17)
2200:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareConsumer (java.base@17.0.17)
2201:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareOnTradeAbsence (java.base@17.0.17)
2202:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareProducer (java.base@17.0.17)
2203:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareStringizer (java.base@17.0.17)
2204:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareConsumer (java.base@17.0.17)
2205:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareProducer (java.base@17.0.17)
2206:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareReproducer (java.base@17.0.17)
2207:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareStringizer (java.base@17.0.17)
2208:             1             16  sun.security.ssl.KeyShareExtension$SHKeyShareAbsence (java.base@17.0.17)
2209:             1             16  sun.security.ssl.KeyShareExtension$SHKeyShareConsumer (java.base@17.0.17)
2210:             1             16  sun.security.ssl.KeyShareExtension$SHKeyShareProducer (java.base@17.0.17)
2211:             1             16  sun.security.ssl.KeyShareExtension$SHKeyShareStringizer (java.base@17.0.17)
2212:             1             16  sun.security.ssl.KeyUpdate$KeyUpdateConsumer (java.base@17.0.17)
2213:             1             16  sun.security.ssl.KeyUpdate$KeyUpdateKickstartProducer (java.base@17.0.17)
2214:             1             16  sun.security.ssl.KeyUpdate$KeyUpdateProducer (java.base@17.0.17)
2215:             1             16  sun.security.ssl.MaxFragExtension$CHMaxFragmentLengthConsumer (java.base@17.0.17)
2216:             1             16  sun.security.ssl.MaxFragExtension$CHMaxFragmentLengthProducer (java.base@17.0.17)
2217:             1             16  sun.security.ssl.MaxFragExtension$EEMaxFragmentLengthConsumer (java.base@17.0.17)
2218:             1             16  sun.security.ssl.MaxFragExtension$EEMaxFragmentLengthProducer (java.base@17.0.17)
2219:             1             16  sun.security.ssl.MaxFragExtension$EEMaxFragmentLengthUpdate (java.base@17.0.17)
2220:             1             16  sun.security.ssl.MaxFragExtension$MaxFragLenStringizer (java.base@17.0.17)
2221:             1             16  sun.security.ssl.MaxFragExtension$SHMaxFragmentLengthConsumer (java.base@17.0.17)
2222:             1             16  sun.security.ssl.MaxFragExtension$SHMaxFragmentLengthProducer (java.base@17.0.17)
2223:             1             16  sun.security.ssl.MaxFragExtension$SHMaxFragmentLengthUpdate (java.base@17.0.17)
2224:             1             16  sun.security.ssl.NamedGroup$ECDHEScheme (java.base@17.0.17)
2225:             1             16  sun.security.ssl.NamedGroup$FFDHEScheme (java.base@17.0.17)
2226:             1             16  sun.security.ssl.NamedGroup$XDHScheme (java.base@17.0.17)
2227:             1             16  sun.security.ssl.NewSessionTicket$T12NewSessionTicketConsumer (java.base@17.0.17)
2228:             1             16  sun.security.ssl.NewSessionTicket$T12NewSessionTicketProducer (java.base@17.0.17)
2229:             1             16  sun.security.ssl.NewSessionTicket$T13NewSessionTicketConsumer (java.base@17.0.17)
2230:             1             16  sun.security.ssl.NewSessionTicket$T13NewSessionTicketProducer (java.base@17.0.17)
2231:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyConsumer (java.base@17.0.17)
2232:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyOnLoadAbsence (java.base@17.0.17)
2233:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyOnTradeAbsence (java.base@17.0.17)
2234:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyProducer (java.base@17.0.17)
2235:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyStringizer (java.base@17.0.17)
2236:             1             16  sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyUpdate (java.base@17.0.17)
2237:             1             16  sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyAbsence (java.base@17.0.17)
2238:             1             16  sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyConsumer (java.base@17.0.17)
