 num     #instances         #bytes  class name (module)
1914:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$165/0x000000c8011136e8
1915:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$166/0x000000c801113c30
1916:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$167/0x000000c801114178
1917:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$168/0x000000c8011146c8
1918:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$169/0x000000c801114c08
1919:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$170/0x000000c801115150
1920:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$171/0x000000c8011159f0
1921:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$172/0x000000c801115f50
1922:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$173/0x000000c8011164b0
1923:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$174/0x000000c801116a10
1924:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$175/0x000000c801116f70
1925:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$176/0x000000c8011174d0
1926:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$177/0x000000c801117a30
1927:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$178/0x000000c801118000
1928:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$179/0x000000c801118560
1929:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$180/0x000000c801118ac0
1930:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$181/0x000000c801119020
1931:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$182/0x000000c801119580
1932:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$183/0x000000c801119ae0
1933:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$184/0x000000c80111a040
1934:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$185/0x000000c80111a5a0
1935:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$186/0x000000c80111ab00
1936:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$187/0x000000c80111b068
1937:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$188/0x000000c80111b5b0
1938:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$189/0x000000c80111baf8
1939:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$190/0x000000c80111bd18
1940:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$191/0x000000c80111c280
1941:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$50/0x000000c8010dc3e0
1942:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$51/0x000000c8010dc600
1943:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$52/0x000000c8010dc820
1944:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$53/0x000000c8010dca40
1945:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$54/0x000000c8010dcc60
1946:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$55/0x000000c8010dce80
1947:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$56/0x000000c8010dd0a0
1948:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$57/0x000000c8010dd2c0
1949:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$58/0x000000c8010dd4e0
1950:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$59/0x000000c8010dd700
1951:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$60/0x000000c8010dd920
1952:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$61/0x000000c8010ddb40
1953:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$62/0x000000c8010ddd60
1954:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$63/0x000000c8010ddf80
1955:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$74/0x000000c8010e8cb8
1956:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$75/0x000000c8010ead70
1957:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$106/0x000000c8010f52a0
1958:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$107/0x000000c8010f57a8
1959:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$108/0x000000c8010f5cb0
1960:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$109/0x000000c8010f6468
1961:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$110/0x000000c8010f6688
1962:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$111/0x000000c8010f68b0
1963:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$112/0x000000c8010f6ad8
1964:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$113/0x000000c8010f6d00
1965:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$93/0x000000c8010f2e58
1966:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$94/0x000000c8010f3620
1967:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$95/0x000000c8010f3e58
1968:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$96/0x000000c8010f4638
1969:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$97/0x000000c8010f4b40
1970:             1             16  ch.qos.logback.classic.pattern.EnsureExceptionHandling
1971:             1             16  ch.qos.logback.classic.pattern.TargetLengthBasedClassNameAbbreviator
1972:             1             16  ch.qos.logback.classic.util.ContextInitializer$1
1973:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$29/0x000000c8010d57f8
1974:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$30/0x000000c8010d5a18
1975:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$31/0x000000c8010d5c38
1976:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$32/0x000000c8010d6420
1977:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$33/0x000000c8010d6c70
1978:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$34/0x000000c8010d7718
1979:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$35/0x000000c8010d2000
1980:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$36/0x000000c8010d27e8
1981:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$37/0x000000c8010d3310
1982:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$38/0x000000c8010d3b38
1983:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$39/0x000000c8010d3d58
1984:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$40/0x000000c8010d8000
1985:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$41/0x000000c8010d87f0
1986:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$42/0x000000c8010d9018
1987:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$43/0x000000c8010d94f0
1988:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$44/0x000000c8010d9a10
1989:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$45/0x000000c8010da230
1990:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$46/0x000000c8010daa38
1991:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$47/0x000000c8010db210
1992:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$48/0x000000c8010db9e8
1993:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$49/0x000000c8010dc1c0
1994:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$64/0x000000c8010df760
1995:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$76/0x000000c8010eb278
1996:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$77/0x000000c8010ee200
1997:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$78/0x000000c8010ee708
1998:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$79/0x000000c8010eec08
1999:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$80/0x000000c8010ef110
2000:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$81/0x000000c8010ef610
2001:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$82/0x000000c8010efb18
2002:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$83/0x000000c8010efd38
2003:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$84/0x000000c8010ec800
2004:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$85/0x000000c8010ecd00
2005:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$86/0x000000c8010f0000
2006:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$87/0x000000c8010f0508
2007:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$88/0x000000c8010f1078
2008:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$89/0x000000c8010f1578
2009:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$90/0x000000c8010f1a78
2010:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$91/0x000000c8010f1f78
2011:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$92/0x000000c8010f2678
2012:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$1
2013:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$2
2014:             1             16  ch.qos.logback.core.joran.util.ConfigurationWatchListUtil
2015:             1             16  ch.qos.logback.core.model.processor.AllowAllModelFilter
2016:             1             16  ch.qos.logback.core.model.processor.DenyAllModelFilter
2017:             1             16  ch.qos.logback.core.pattern.parser.Parser$$Lambda$124/0x000000c801108bb0
2018:             1             16  ch.qos.logback.core.pattern.parser.Parser$$Lambda$125/0x000000c801109108
2019:             1             16  ch.qos.logback.core.spi.AppenderAttachableImpl
2020:             1             16  ch.qos.logback.core.spi.FilterAttachableImpl
2021:             1             16  ch.qos.logback.core.util.StatusPrinter2
